dataset,hardware,vmaf_version,clip,complexity,codec,profile,encoder_kind,rung,resolution_p,target_kbps,achieved_kbps,vmaf,wh_per_min,delta_w_watts,n,confidence,source_file,notes
clean_iso_bitrate_sweep_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,cpu,cpu,sweep,1080,1800,1810.1,76.43,0.379,64.66,2,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,gpu_baseline,gpu,sweep,1080,1800,1822.4,72.37,0.1291,62.23,6,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,gpu_tuned,gpu,sweep,1080,1800,1823.3,69.81,0.249,50.93,3,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,cpu,cpu,sweep,1080,2800,2798.6,83.0,0.4132,67.0,2,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,gpu_baseline,gpu,sweep,1080,2800,2839.1,80.98,0.1291,62.79,6,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,gpu_tuned,gpu,sweep,1080,2800,2835.5,79.04,0.2505,51.23,3,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,cpu,cpu,sweep,1080,4000,3980.4,87.02,0.4195,67.42,2,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,gpu_baseline,gpu,sweep,1080,4000,4066.3,86.03,0.1291,62.79,6,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,gpu_tuned,gpu,sweep,1080,4000,4062.4,84.49,0.2469,50.32,3,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,cpu,cpu,sweep,1080,6000,5927.0,90.08,0.4126,66.01,2,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,gpu_baseline,gpu,sweep,1080,6000,6092.2,89.84,0.1308,63.34,6,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,gpu_tuned,gpu,sweep,1080,6000,6086.0,88.67,0.2518,51.51,3,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,cpu,cpu,sweep,1080,7500,7388.6,91.52,0.4392,68.44,2,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,gpu_baseline,gpu,sweep,1080,7500,7622.4,91.3,0.1347,65.22,6,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,gpu_tuned,gpu,sweep,1080,7500,7609.8,90.28,0.2614,52.87,3,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,cpu,cpu,sweep,1080,9000,8752.9,92.42,0.425,67.7,2,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,gpu_baseline,gpu,sweep,1080,9000,9133.4,92.24,0.1313,64.16,6,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,gpu_tuned,gpu,sweep,1080,9000,9124.2,91.32,0.2753,56.32,3,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,cpu,cpu,sweep,1080,11000,10552.0,93.16,0.4222,66.95,2,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,gpu_baseline,gpu,sweep,1080,11000,11168.7,93.05,0.1295,63.01,6,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,gpu_tuned,gpu,sweep,1080,11000,11156.9,92.26,0.2483,50.59,3,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,cpu,cpu,sweep,1080,13000,11967.0,93.56,0.4137,67.09,2,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,gpu_baseline,gpu,sweep,1080,13000,13182.6,93.58,0.1269,61.74,6,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_iso_bitrate_sweep_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",football_30s,"sport-broadcast (SI~48.3/TI~10.3, measured 2026-09-04)",av1,gpu_tuned,gpu,sweep,1080,13000,13167.4,92.88,0.2585,52.68,3,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"measured point; pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",meridian_120s,low (SI~13/TI~2),h264,cpu,cpu,ladder,720,2800,2753.8,94.87,0.2527,64.99,3,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",meridian_120s,low (SI~13/TI~2),h264,gpu_baseline,gpu,ladder,720,2800,2801.0,94.89,0.089,56.19,8,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",meridian_120s,low (SI~13/TI~2),h264,cpu,cpu,ladder,540,1600,1574.9,95.07,0.187,63.2,4,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",meridian_120s,low (SI~13/TI~2),h264,gpu_baseline,gpu,ladder,540,1600,1602.0,94.61,0.0827,52.11,7,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",meridian_120s,low (SI~13/TI~2),h264,cpu,cpu,ladder,480,1100,1080.7,94.78,0.1698,62.65,5,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",meridian_120s,low (SI~13/TI~2),h264,gpu_baseline,gpu,ladder,480,1100,1103.9,94.0,0.0873,55.36,8,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",meridian_120s,low (SI~13/TI~2),h264,cpu,cpu,ladder,360,800,787.5,95.29,0.1472,62.49,5,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",meridian_120s,low (SI~13/TI~2),h264,gpu_baseline,gpu,ladder,360,800,802.4,94.01,0.0871,55.22,8,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",meridian_120s,low (SI~13/TI~2),h265,cpu,cpu,ladder,720,1700,1681.4,94.68,0.4616,66.2,2,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",meridian_120s,low (SI~13/TI~2),h265,gpu_baseline,gpu,ladder,720,1700,1677.7,93.42,0.0934,58.82,7,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",meridian_120s,low (SI~13/TI~2),h265,cpu,cpu,ladder,540,950,940.7,94.72,0.3369,64.97,3,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",meridian_120s,low (SI~13/TI~2),h265,gpu_baseline,gpu,ladder,540,950,911.9,92.96,0.0916,57.83,8,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",meridian_120s,low (SI~13/TI~2),h265,cpu,cpu,ladder,480,650,645.6,94.38,0.2824,62.76,3,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",meridian_120s,low (SI~13/TI~2),h265,gpu_baseline,gpu,ladder,480,650,627.2,92.21,0.0888,56.57,8,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",meridian_120s,low (SI~13/TI~2),h265,cpu,cpu,ladder,360,500,496.8,94.8,0.2264,61.13,3,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 2 of 2; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
